followers_count,urls,created_at,text
564506,['http://bit.ly/2oFDz4R'],Sat Apr 08 21:15:00 +0000 2017,Brain scans and machine learning programs are paving the way for a breakthrough in research on depression: https://t.co/zf04aHwUdc
79398,['http://bit.ly/2nMfoA7'],Sat Apr 08 21:19:13 +0000 2017,Open Source Machine Learning Degree | #MachineLearning #OpenSource #RT https://t.co/sjfmqg6l1r https://t.co/uz5waRfS1R
72655,['http://bit.ly/2nj9ECc'],Sat Apr 08 21:25:56 +0000 2017,RT @marianosirena: How\xc2\xa0to Blend Machine Learning Into Your #Marketing Strategy https://t.co/MxItI8LTIU via shaylaprice SessionCam #ecommerce
52652,['http://bit.ly/2noXY0V'],Sat Apr 08 21:06:08 +0000 2017,On the Blog | Machine Learning: The \xe2\x80\x9cNext Big Thing\xe2\x80\x9d in Education. https://t.co/uFwx99q1JR @drabkinron https://t.co/l8oL4JYvHc
52267,['http://bit.ly/2jUspp3'],Fri Apr 07 17:35:05 +0000 2017,#DataScience Learning #Deal:  Python for Data Science and Machine Learning Bootcamp #Bargain Udemy Course https://t.co/osKn9HPt9J
48117,['https://medium.com/@karpathy/a-peek-at-trends-in-machine-learning-ab8a1085a106'],Fri Apr 07 17:44:57 +0000 2017,"New quick blog post: ""A Peek at Trends in Machine Learning"" https://t.co/TXSzyQG6EZ a few ""Google Trends"" of ML papers on arxiv"
33897,['http://bit.ly/2nMfoA7'],Sat Apr 08 21:21:04 +0000 2017,RT @Ronald_vanLoon: Open Source Machine Learning Degree | #MachineLearning #OpenSource #RT https://t.co/sjfmqg6l1r https://t.co/uz5waRfS1R
24694,['http://ow.ly/pArN30aDjVG'],Sat Apr 08 02:02:25 +0000 2017,"RT @eGlobalLearning: ""Organizational learning matters as much as machine learning. "" https://t.co/LNZSoYlqlJ #Tech #AI #Workplace\xe2\x80\xa6 "
23525,['http://www.rightrelevance.com/search/articles?view=trending&orderBy=relevance&query=Machine%20Learning&days=2&taccount=ml_toparticles'],Sat Apr 08 01:15:09 +0000 2017,RT @ML_toparticles: Top Machine Learning articles from last 48 hrs https://t.co/1VXhJ2pXEK
17571,['http://ift.tt/1sCPnFG'],Sat Apr 08 02:00:17 +0000 2017,Bert Mouler on Algorithmic Trading &amp; Machine Learning tradingstory https://t.co/L0uUtKWawl #trading
16283,['https://goo.gl/6DH6yx'],Fri Apr 07 17:20:03 +0000 2017,How Humanity Will Soon Interface With Machine Learning Algorithms https://t.co/0bF4LnmxZf
15740,['https://goo.gl/a1OXth'],Fri Apr 07 17:09:37 +0000 2017,"RT @CodingMonde: Google en dit plus sur le TPU, son composant sp\xc3\xa9cial Machine Learning https://t.co/RFnhMRZWee https://t.co/eMvpvzgGI9"
15223,['https://soundcloud.com/coolgamesinc/episode-48-silhouette-of-the'],Sat Apr 08 02:10:14 +0000 2017,"This week, we're talking Cheetos, machine-learning algorithms, and a Burnout + Shadow of the Colossus hybrid game:  https://t.co/uGkY8e8Wsh"
14627,['http://bit.ly/2nMfoA7'],Sat Apr 08 21:19:13 +0000 2017,RT @Ronald_vanLoon: Open Source Machine Learning Degree | #MachineLearning #OpenSource #RT https://t.co/sjfmqg6l1r https://t.co/uz5waRfS1R
12623,['https://www.analyticsvidhya.com/blog/2017/01/19-mooc-mathematics-statistics-datascience-machine-learning/'],Sat Apr 08 02:00:03 +0000 2017,19 MOOCs on Mathematics #Statistics for #DataScience #MachineLearning https://t.co/rF4NjXjPPL
11317,"['http://ow.ly/pArN30aDjVG', 'https://twitter.com/i/web/status/850528767525224448']",Sat Apr 08 02:00:34 +0000 2017,"""Organizational learning matters as much as machine learning. "" https://t.co/LNZSoYlqlJ #Tech #AI #Workplace\xe2\x80\xa6 https://t.co/p0LsE52tnR"
10609,['http://crwd.fr/2nokPtx'],Sat Apr 08 21:21:10 +0000 2017,A visual introduction to machine learning https://t.co/7IzYFckuhc
10010,['http://bit.ly/2aQfn8S'],Fri Apr 07 17:14:17 +0000 2017,RT @Ronald_vanLoon: Introduction to Machine Learning in Python with scikit-learn | #MachineLearning #Phyton #RT https://t.co/luwGy9YZQM htt\xe2\x80\xa6
9993,['https://www.jkoolcloud.com/machine-learning-will-unlock-big-datas-full-potential/'],Sat Apr 08 21:20:53 +0000 2017,How Machine Learning Will Unlock Big Data\xe2\x80\x99s Full Potential https://t.co/YwxEXz2bx1  #MachineLearning #bigdata https://t.co/NTfZzKpLYI
9609,['http://bit.ly/2nMfoA7'],Sat Apr 08 21:22:27 +0000 2017,RT @Ronald_vanLoon: Open Source Machine Learning Degree | #MachineLearning #OpenSource #RT https://t.co/sjfmqg6l1r https://t.co/uz5waRfS1R
8841,"['http://www.deccanchronicle.com/technology/in-other-news/310117/dawn-of-the-autonomous-era-ai-machine-learning-and-people-analytics.html', 'https://twitter.com/i/web/status/850402880679018496']",Fri Apr 07 17:40:21 +0000 2017,"Dawn of the autonomous era: #AI, Machine Learning, and #PeopleAnalytics https://t.co/Q2EQYS9m6m #hr #hrtech #thwcxo\xe2\x80\xa6 https://t.co/PiC6xCdtmm"
8291,['http://bit.ly/2c3xIix'],Sat Apr 08 20:59:04 +0000 2017,"RT @TensorBeat: AI, Deep Learning, and Machine Learning: A Primer https://t.co/yxIvtSMVPq"
8291,['http://goo.gl/Vmpao6'],Sat Apr 08 21:01:40 +0000 2017,RT @googlecloud: Building a scaled @TensorFlo machine learning system? Read @jason_mayes' story using GCP: https://t.co/rv5LpA1k21 https://\xe2\x80\xa6
8195,['http://www.multilingualknowledge.com/2017/04/why-machine-learning-still-needs-humans_5.html'],Fri Apr 07 17:47:06 +0000 2017,RT @JochenHummel: #machinelearning outperforms humans in many disciplines. #language is not one of them https://t.co/iJDzCdPEf2
6782,['https://twitter.com/i/web/status/849993098038046720'],Sat Apr 08 02:03:37 +0000 2017,"RT @rautsan: Top story: Autodesk Inventor on Twitter: ""Will #machine learning also impact th\xe2\x80\xa6 https://t.co/DRBZfr2PBS, see more https://t.c\xe2\x80\xa6"
6220,['https://medium.com/@karpathy/a-peek-at-trends-in-machine-learning-ab8a1085a106'],Fri Apr 07 17:45:53 +0000 2017,"RT @karpathy: New quick blog post: ""A Peek at Trends in Machine Learning"" https://t.co/TXSzyQG6EZ a few ""Google Trends"" of ML papers on arx\xe2\x80\xa6"
6138,['https://ai.icymi.email/a-phd-student-and-assistant-professor-are-using-ai-to-crack-down-on-isis-on-twitter/'],Sat Apr 08 21:02:01 +0000 2017,Top #Intelligence Fighting online extremists with machine learning https://t.co/9oGSnZu3an via @MITSloan #technology https://t.co/pkS0XNZjq7
5984,['https://goo.gl/M75IuL'],Sat Apr 08 01:47:53 +0000 2017,RT @DD_NaNa_: 24170+ Enrolled  Data Science and Machine Learning with #Python - Hands On! https://t.co/UhfWbGNzcu
5965,['http://bit.ly/2noXY0V'],Sat Apr 08 21:08:18 +0000 2017,Getting_Smart: On the Blog | Machine Learning: The \xe2\x80\x9cNext Big Thing\xe2\x80\x9d in Education. https://t.co/AwcC1z0nFJ drabkinron \xe2\x80\xa6
5659,['http://bos.gl/WOUu5DO'],Fri Apr 07 17:14:54 +0000 2017,"RT @ScottKirsner: This semester, roughly 700 students tried to get into @MIT\'s ""Intro to Machine Learning"" class https://t.co/FL1cl0SDiM #A\xe2\x80\xa6"
5170,['https://twitter.com/news_chatbot/status/806553544916615168'],Sat Apr 08 21:23:34 +0000 2017,RT @KMCS16: Un peu d'histoire sur les d\xc3\xa9but de l'IA et ses d\xc3\xa9riv\xc3\xa9s... #mbamci .@mbamci @news_chatbot https://t.co/etOIOj8sIb
5119,['http://bit.ly/2nMfoA7'],Sat Apr 08 21:19:33 +0000 2017,RT @Ronald_vanLoon: Open Source Machine Learning Degree | #MachineLearning #OpenSource #RT https://t.co/sjfmqg6l1r https://t.co/uz5waRfS1R
5117,['http://insidebigdata.com/2017/04/08/using-machine-learning-big-data-analytics-improve-existing-business-systems/'],Sat Apr 08 21:05:20 +0000 2017,RT @MihaiEnescu14: Using #MachineLearning and #BigData #Analytics to Improve Existing Business Systems https://t.co/ZREMvkNdWN @insideBigDa\xe2\x80\xa6
5117,['http://dlvr.it/NrBnQY'],Sat Apr 08 21:06:28 +0000 2017,RT @ChatbotObserver: Deep Learning in 7 lines of code: The essence of machine\xe2\x80\xa6 https://t.co/pbYwWVZR6K #machinelearning #ai #tensorflow\xe2\x80\xa6 
5099,['https://twitter.com/i/web/status/850244102142676993'],Fri Apr 07 17:33:18 +0000 2017,"RT Ronald_vanLoon: 60+ Free Books on Big Data, Data Science, Data Mining, Machine Learning, Python, R, and more v\xc3\xad\xe2\x80\xa6 https://t.co/uaJ2KMNtFQ"
5093,['https://www.forbes.com/sites/janakirammsv/2017/04/03/5-ways-machine-learning-has-influenced-the-modern-cloud/#2eeb013d113a'],Sat Apr 08 01:54:18 +0000 2017,RT @OSVC_Support: 5 Ways #MachineLearning Has Influenced The Modern #Cloud https://t.co/dkQFjKB93y #AI #ML #CloudComputing #SaaS\xe2\x80\xa6 
5091,['http://buff.ly/2oLMhBX'],Sat Apr 08 01:55:50 +0000 2017,"RT @dansowter: Machine Learning Is Not Magic: It\xe2\x80\x99s All About Math, Stats, Data, and Programming - https://t.co/rV8uiDVcAs #worthreading"
5089,['https://goo.gl/M75IuL'],Sat Apr 08 01:13:08 +0000 2017,RT @DD_NaNa_: 24170+ Enrolled  Data Science and Machine Learning with #Python - Hands On! https://t.co/UhfWbGNzcu
5073,['http://bit.ly/2oa1yut'],Fri Apr 07 17:43:36 +0000 2017,RT @reaktorplayer: NSynth : Neural Audio Synthesis : https://t.co/73bTm9E1Q1  Use machine learning to develop new avenues of human exp\xe2\x80\xa6 
5072,['http://zpy.io/87150244'],Fri Apr 07 17:22:30 +0000 2017,RT @pythonbot_: A Collection Of Advanced Data Science And Machine Learning Interview Qu here  https://t.co/LgFXzDc8PR #machine #learning #p\xe2\x80\xa6
5071,['http://bit.ly/2aQfn8S'],Fri Apr 07 17:15:02 +0000 2017,RT @Ronald_vanLoon: Introduction to Machine Learning in Python with scikit-learn | #MachineLearning #Phyton #RT https://t.co/luwGy9YZQM htt\xe2\x80\xa6
4873,['http://bit.ly/2nj9ECc'],Sat Apr 08 21:25:31 +0000 2017,How\xc2\xa0to Blend Machine Learning Into Your #Marketing Strategy https://t.co/MxItI8LTIU via shaylaprice SessionCam #ecommerce
4687,['http://bit.ly/2nj9ECc'],Sat Apr 08 21:21:00 +0000 2017,How\xc2\xa0to Blend Machine Learning Into Your #Marketing Strategy https://t.co/FU0rwkzrX8 via @shaylaprice @SessionCam #ecommerce
4494,"['http://news.google.com/news/url?sa=t&fd=R&ct2=uk&usg=AFQjCNHUGMF-hROGgB7hkg1ZmETUI0zdoQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779452954125&ei=BMvnWOjxMMeDhQG-sIioBw&url=http%3A%2F%2Fwww.computing.co.uk%2Fctg%2Fnews%2F3008088%2Fibm-watson-machine-learning-put-to-work-in-ibms-enterprise-helpdesk-software&utm_source=dlvr.it&utm_medium=twitter', 'https://twitter.com/i/web/status/850398692821549056']",Fri Apr 07 17:23:42 +0000 2017,IBM Watson machine learning put to work in IBM's enterprise helpdesk software -\xe2\x80\xa6 https://t.co/abwoLWJDUp via\xe2\x80\xa6 https://t.co/vUCM80zOKq
4378,['http://goo.gl/fG3j9P'],Fri Apr 07 17:31:41 +0000 2017,RT @ImDataScientist: Google and Movidius partner to develop the next generation of machine-learning technology https://t.co/cR8oVw3EqS #Mac\xe2\x80\xa6
4378,['http://goo.gl/fG3j9P'],Fri Apr 07 17:31:41 +0000 2017,RT @ImDataScientist: Google and Movidius partner to develop the next generation of machine-learning technology https://t.co/cR8oVw3EqS #Mac\xe2\x80\xa6
4130,['https://ibm.co/2oQJjsz'],Fri Apr 07 17:33:56 +0000 2017,IBM Patents Machine Learning Models for Drug Discovery https://t.co/w9qshnywfI
3693,['http://www.theverge.com/tldr/2017/4/6/15209202/adobe-sensei-selfie-improving-ai-machine-learning'],Fri Apr 07 17:10:15 +0000 2017,#Adobe tries to make selfies less embarrassing using #AI and #machinelearning  https://t.co/GoWhLAPEec
3686,['http://crwd.fr/2iXgyqw'],Sat Apr 08 02:13:06 +0000 2017,How Machine Learning Will Identify The Drugs Of The Future https://t.co/1jkbHN2vPW https://t.co/Y8OnJJTE9X
3626,['http://bit.ly/2nMfoA7'],Sat Apr 08 21:22:46 +0000 2017,RT @Ronald_vanLoon: Open Source Machine Learning Degree | #MachineLearning #OpenSource #RT https://t.co/sjfmqg6l1r https://t.co/uz5waRfS1R
3581,['https://twitter.com/DeepLearn007/status/850169705952411648'],Sat Apr 08 02:13:15 +0000 2017,Read allchinatech: #bigdata #machinelearning https://t.co/OHF21wGRlr for #China #startups
3453,['https://cards.twitter.com/cards/18ce53zwljh/2vag5'],Sat Apr 08 02:15:19 +0000 2017,RT @TeamAnodot: Introduction to design principles of creating an machine learning-based anomaly detection system  https://t.co/4cE53qqGvG
3281,['http://buff.ly/2nlyRfv'],Fri Apr 07 17:10:29 +0000 2017,RT @_Data_Science_: #DataScience: Top 20 Recent Research Papers on Machine Learning and D... #MachineLearning https://t.co/nPmfxe1vEe
3204,['http://bit.ly/2nLCoyU'],Fri Apr 07 17:20:21 +0000 2017,IBM patents machine learning models for drug discovery IBM - The Fly https://t.co/eZgQZG1TRr #ai #ml #dl
3203,['http://bit.ly/2o5ZxOs'],Fri Apr 07 17:15:20 +0000 2017,"Machine Learning Is Not Magic: It\xe2\x80\x99s All About Math, Stats, Data, and Programming - The New Stack https://t.co/6LQeGOHim0 #ai #ml #dl"
3168,['http://klou.tt/17nhfyg06seh8'],Sat Apr 08 21:16:56 +0000 2017,Using Machine Learning and Big Data Analytics to Improve Existing Business Systems - insideBIGDATA https://t.co/BAM75l8ntU
3149,['http://bit.ly/2nMfoA7'],Sat Apr 08 21:24:02 +0000 2017,RT @Ronald_vanLoon: Open Source Machine Learning Degree | #MachineLearning #OpenSource #RT https://t.co/sjfmqg6l1r https://t.co/uz5waRfS1R
3082,['https://twitter.com/carlfranzen/status/850814711872573440'],Sat Apr 08 21:10:33 +0000 2017,When cows do it I think it's called cow learning https://t.co/OOSBQDl7Ps
3065,['http://paper.li/nabinkm/1354294447?edition_id=28dc7870-1bfe-11e7-802f-0cc47a0d1605'],Sat Apr 08 01:53:29 +0000 2017,Machine Learning and Remote Sensing is out! https://t.co/IVRLGOQh5j Stories via @richieman504 @ProfessorSlots @codebeans #machinelearning
3042,['http://dlvr.it/Nql8x1'],Fri Apr 07 17:37:08 +0000 2017,The Emotionally Intelligent Web: How Will Machine Learning Affect User Interaction? https://t.co/XY4cqD5cZp https://t.co/no01NsIHv5
3021,['https://twitter.com/DeepLearn007/status/850169705952411648'],Sat Apr 08 02:13:09 +0000 2017,#bigdata #machinelearning https://t.co/YPra7QI7Cv
2786,['https://goo.gl/klVvZB'],Sat Apr 08 02:07:06 +0000 2017,Adobe tries to make selfies less embarrassing using AI and machine learning https://t.co/cThpJiA54H #machinelearning
2750,['http://buff.ly/2o8hMCL'],Sat Apr 08 21:09:09 +0000 2017,How\xc2\xa0to Blend Machine Learning Into Your #Marketing Strategy https://t.co/kIV7lEkjFH via @shaylaprice @SessionCam #ecommerce
2690,['http://bit.ly/2oNrlKe'],Sat Apr 08 02:00:02 +0000 2017,Federated Learning: Collaborative Machine Learning without Centralized Training Data https://t.co/jYfKIhss93 https://t.co/oQLX5yPYBr
2645,['http://dlvr.it/Nqtjm7'],Sat Apr 08 02:00:05 +0000 2017,Top March Stories: 7 More Steps to Mastering Machine Learning With Python; 50 Companies\xe2\x80\xa6 https://t.co/ChjK5bF5Kd via @kdnuggets #DataScience
2598,['https://summits.brighttalk.com/summit/from-man-to-machine-learning/'],Sat Apr 08 02:08:31 +0000 2017,RT @KirkDBorne: Augmenting Human Intelligence with #AI via #MachineLearning \xe2\x80\x94 check out these @BrightTALK webinars: https://t.co/wqDbLuMjGV\xe2\x80\xa6
2386,['https://goo.gl/M75IuL'],Sat Apr 08 01:50:11 +0000 2017,RT @DD_NaNa_: 24170+ Enrolled  Data Science and Machine Learning with #Python - Hands On! https://t.co/UhfWbGNzcu
2358,['http://dlvr.it/NrBnQY'],Sat Apr 08 21:07:19 +0000 2017,RT @ChatbotObserver: Deep Learning in 7 lines of code: The essence of machine\xe2\x80\xa6 https://t.co/pbYwWVZR6K #machinelearning #ai #tensorflow\xe2\x80\xa6 
2214,['http://crwd.fr/2ns6mN7'],Sat Apr 08 21:29:05 +0000 2017,Machine Learning: The \xe2\x80\x9cNext Big Thing\xe2\x80\x9d in Education | Getting Smart https://t.co/JN9fhSH5yj #Education https://t.co/alolaiRUPE
2169,['http://zpy.io/b65f55ec'],Sat Apr 08 01:55:38 +0000 2017,Python : A Comprehensive Beginners Guide - From A To Z Simple Steps here  https://t.co/hzxsymduEN #machine #learning #python @pythonbot_
2162,['http://zpy.io/4becf4ef'],Fri Apr 07 17:21:48 +0000 2017,"Sql For Marketers: Dominate Data Analytics, Data Science, And Big Data  here  https://t.co/TatFIpxn1a #machine #learning #python @pythonbot_"
2162,['http://zpy.io/87150244'],Fri Apr 07 17:21:48 +0000 2017,A Collection Of Advanced Data Science And Machine Learning Interview Qu here  https://t.co/LgFXzDc8PR #machine #learning #python @pythonbot_
2158,"['http://www.deccanchronicle.com/technology/in-other-news/310117/dawn-of-the-autonomous-era-ai-machine-learning-and-people-analytics.html', 'https://twitter.com/i/web/status/850402880679018496']",Fri Apr 07 17:46:07 +0000 2017,"RT thehrisworld: Dawn of the autonomous era: #AI, Machine Learning, and #PeopleAnalytics https://t.co/fnIVSzWnRN \xe2\x80\xa6 https://t.co/OJAIVn8Z8h"
2155,['https://twitter.com/rolandparis/status/850486337782284288'],Sat Apr 08 02:00:33 +0000 2017,Seems the algorithms are on to something. Maybe machine luv learning? https://t.co/wicFSOLYif
2134,['http://www.theverge.com/tldr/2017/4/6/15209202/adobe-sensei-selfie-improving-ai-machine-learning?utm_campaign=theverge&utm_content=chorus&utm_medium=social&utm_source=twitter'],Sat Apr 08 21:02:09 +0000 2017,RT @verge: Adobe tries to make selfies less embarrassing using AI and machine learning https://t.co/iRbNUZZcu6 https://t.co/yfpF26RQIg
2120,['http://www.theverge.com/tldr/2017/4/6/15209202/adobe-sensei-selfie-improving-ai-machine-learning?utm_campaign=theverge&utm_content=chorus&utm_medium=social&utm_source=twitter'],Sat Apr 08 21:09:01 +0000 2017,RT @verge: Adobe tries to make selfies less embarrassing using AI and machine learning https://t.co/iRbNUZZcu6 https://t.co/yfpF26RQIg
2119,['https://speckyboy.com/emotionally-intelligent-web-user-interaction/'],Sat Apr 08 21:20:05 +0000 2017,The Emotionally Intelligent Web: How Will Machine Learning Affect User Interaction? https://t.co/VEBBmZ3xd3
2071,['http://buff.ly/2oWD5GV'],Sat Apr 08 02:02:04 +0000 2017,RT @DataScienceCtrl: Machine Learning Cheat Sheet\nhttps://t.co/APeZmetZHm https://t.co/0amOhu9Lc3
2044,"['http://bit.ly/2no1DfE', 'https://twitter.com/DataScienceCtrl/status/850506079146582021']",Sat Apr 08 01:12:49 +0000 2017,Machine Learning Algorithm Identifies Tweets Sent Under the Influence of Alcohol https://t.co/HHQczYcO4j https://t.co/7Sr6o31yJA\n\nMachine\xe2\x80\xa6
1953,['https://twitter.com/i/web/status/850396438899167232'],Fri Apr 07 17:14:45 +0000 2017,"""Combination of machine-driven classif enhanced by human correction provides clear path forward in acceptable accur\xe2\x80\xa6 https://t.co/YCFkCbTPa4"
1859,['http://www.theverge.com/tldr/2017/4/6/15209202/adobe-sensei-selfie-improving-ai-machine-learning?utm_campaign=theverge&utm_content=chorus&utm_medium=social&utm_source=twitter'],Sat Apr 08 21:03:53 +0000 2017,RT @verge: Adobe tries to make selfies less embarrassing using AI and machine learning https://t.co/iRbNUZZcu6 https://t.co/yfpF26RQIg
1834,['http://bit.ly/2oa1yut'],Fri Apr 07 17:42:46 +0000 2017,RT @reaktorplayer: NSynth : Neural Audio Synthesis : https://t.co/73bTm9E1Q1  Use machine learning to develop new avenues of human exp\xe2\x80\xa6 
1818,['http://www.esanosys.com/blog/marketing-automation/machine-learning-ai-marketing/'],Fri Apr 07 17:20:32 +0000 2017,Machine Learning &amp; AI in #Marketing https://t.co/ej4TULfXYR via @esanosys #martech #marketingautomation https://t.co/1Nb1AsDTCl
1795,['http://www.information-age.com/4-industries-machine-learning-2017-123465561/'],Sat Apr 08 21:09:00 +0000 2017,4 industries that will be transformed by machine learning in 2017 https://t.co/Tplg09MBUk via @https://twitter.com/InformationAge
1768,['http://dlvr.it/NqlJmW'],Fri Apr 07 17:47:06 +0000 2017,Pipe Leak Detection System Employs Machine Learning to Limit Errors - Xconomy https://t.co/2kxsdfWVhg
